Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Wind Speed,GHI,region,EL
2012,1,15,18,30,11.7,49.71,1.5,2.4,0,WEST,925.5780317
2012,1,15,19,30,11.1,50.7,1.3,2.7,0,WEST,989.7900933
2012,1,15,20,30,10.8,51.36,1.2,3,0,WEST,1003.191448
2012,1,15,21,30,10.5,53.22,1.4,3.2,0,WEST,983.3979168
2012,1,15,22,30,10,56.71,1.8,3.4,0,WEST,957.1694993
2012,1,15,23,30,9.3,61.62,2.3,3.7,0,WEST,914.4711763
2012,1,16,0,30,8.6,67.5,2.9,4,0,WEST,861.61221
2012,1,16,1,30,8,74.23,3.7,4.1,0,WEST,827.1942234
2012,1,16,2,30,7.5,80.8,4.4,4.2,0,WEST,794.4559206
2012,1,16,3,30,7.1,86.05,4.9,4.4,0,WEST,785.6946812
2012,1,16,4,30,6.8,88.95,5.1,4.4,0,WEST,783.4207815
2012,1,16,5,30,6.6,89.45,5,4.1,0,WEST,791.094893
2012,1,16,6,30,6.6,88.2,4.8,4.2,0,WEST,826.2766246
2012,1,16,7,30,7.4,81.66,4.5,4.8,0,WEST,884.0791298
2012,1,16,8,30,9.2,70.87,4.2,5.2,64,WEST,920.9671531
2012,1,16,9,30,12.2,58.13,4.2,5.2,207,WEST,932.0323421
2012,1,16,10,30,15.8,47.63,4.7,5.2,324,WEST,1004.022045
2012,1,16,11,30,19.4,40.23,5.5,5.8,441,WEST,1033.896505
2012,1,16,12,30,21.9,34.08,5.4,6.7,549,WEST,1029.413593
2012,1,16,13,30,23,29.39,4.2,7.3,516,WEST,1013.984742
2012,1,16,14,30,23.4,26.57,3.1,7.5,459,WEST,1012.951364
2012,1,16,15,30,23.1,25.39,2.2,7.1,361,WEST,979.4119218
2012,1,16,16,30,21.1,27.69,1.7,6,273,WEST,947.783651
2012,1,16,17,30,18.1,33.79,1.9,5,76,WEST,933.6861279
2012,1,16,18,30,16,38.81,2,4.6,0,WEST,932.4644947
2012,1,16,19,30,14.8,42.41,2.1,4.4,0,WEST,981.7899372
2012,1,16,20,30,14,45.13,2.3,4.4,0,WEST,981.4181415
2012,1,16,21,30,13.3,47.34,2.3,4.5,0,WEST,965.4082682
2012,1,16,22,30,12.7,49.18,2.3,4.6,0,WEST,931.1775583
2012,1,16,23,30,12.1,50.87,2.2,4.8,0,WEST,872.2310075
2012,1,17,0,30,11.5,52.76,2.2,4.7,0,WEST,811.83931
2012,1,17,1,30,10.7,55.54,2.2,4.4,0,WEST,773.6943822
2012,1,17,2,30,9.8,58.97,2.2,4,0,WEST,753.8804394
2012,1,17,3,30,8.9,62.66,2.2,3.7,0,WEST,747.7070958
2012,1,17,4,30,8,66.94,2.2,3.4,0,WEST,749.2526902
2012,1,17,5,30,7.1,71.85,2.4,3,0,WEST,764.1467891
2012,1,17,6,30,6.2,77.22,2.5,2.7,0,WEST,819.8326244
2012,1,17,7,30,6.7,75.07,2.6,3.3,0,WEST,923.2570871
2012,1,17,8,30,8.8,64.97,2.6,4.4,102,WEST,989.9819324
2012,1,17,9,30,11.2,54.05,2.2,5.2,298,WEST,978.2346444
2012,1,17,10,30,12.5,44.05,0.6,5.3,473,WEST,977.09931
2012,1,17,11,30,12.9,40.17,-0.3,4.7,599,WEST,981.8738409
2012,1,17,12,30,13.2,38.18,-0.8,3.9,660,WEST,970.8816423
2012,1,17,13,30,13.4,36.95,-1,3.2,656,WEST,954.5377408
2012,1,17,14,30,13.4,36.56,-1.2,3,586,WEST,940.2628434
2012,1,17,15,30,12.7,37.79,-1.3,3.1,458,WEST,919.2369838
2012,1,17,16,30,10.8,42.22,-1.5,3.4,280,WEST,915.9242371
2012,1,17,17,30,7.9,50.33,-1.8,3.7,87,WEST,926.1318889
2012,1,17,18,30,5.7,53.21,-3.1,3.9,0,WEST,958.5806747
2012,1,17,19,30,4.3,52.24,-4.6,3.7,0,WEST,1056.507344
2012,1,17,20,30,3.2,51.83,-5.8,3.2,0,WEST,1089.306254
2012,1,17,21,30,2.1,53.45,-6.4,2.6,0,WEST,1098.459516
2012,1,17,22,30,1.2,55.49,-6.7,2.2,0,WEST,1081.602746
2012,1,17,23,30,0.5,56.88,-7.1,2.1,0,WEST,1034.874534
2012,1,18,0,30,-0.2,58.07,-7.5,2.1,0,WEST,989.0318
2012,1,18,1,30,-0.9,59.38,-7.8,2,0,WEST,964.7795979
2012,1,18,2,30,-1.6,61.57,-8,1.7,0,WEST,967.7293861
2012,1,18,3,30,-2.3,64.31,-8.1,1.3,0,WEST,981.5300558
2012,1,18,4,30,-2.7,65.86,-8.2,1.2,0,WEST,1006.383853
2012,1,18,5,30,-3.1,67.41,-8.3,1.1,0,WEST,1042.65901
2012,1,18,6,30,-3.4,68.7,-8.3,1.1,0,WEST,1130.080038
2012,1,18,7,30,-2.3,63.53,-8.3,1.9,0,WEST,1288.217722
2012,1,18,8,30,0.3,54.01,-7.9,2.9,105,WEST,1313.736957
2012,1,18,9,30,4.1,44.02,-7.1,3.5,304,WEST,1255.01096
2012,1,18,10,30,8.3,37.68,-5.3,4.1,483,WEST,1185.297369
2012,1,18,11,30,11.9,35.41,-2.9,4.5,611,WEST,1121.856109
2012,1,18,12,30,14.7,32.17,-1.8,4.8,678,WEST,1060.13078
2012,1,18,13,30,16.8,27.65,-2,5,676,WEST,1006.270529
2012,1,18,14,30,18,23.3,-3.3,5.2,607,WEST,961.2052625
2012,1,18,15,30,18,21.05,-4.6,4.3,475,WEST,931.8609961
2012,1,18,16,30,15.1,26.91,-3.8,2.7,296,WEST,911.186124
2012,1,18,17,30,11.3,39.61,-2,2,96,WEST,913.1237704
2012,1,18,18,30,9.7,39.24,-3.5,2.3,0,WEST,922.4360106
2012,1,18,19,30,9.3,38.23,-4.2,2.7,0,WEST,1006.332931
2012,1,18,20,30,8.6,38.08,-4.9,2.9,0,WEST,1023.983607
2012,1,18,21,30,7.6,39.3,-5.4,2.9,0,WEST,1020.987843
2012,1,18,22,30,6.6,41.32,-5.6,2.8,0,WEST,1002.747641
2012,1,18,23,30,5.8,43.42,-5.7,2.9,0,WEST,950.3545372
2012,1,19,0,30,5.3,45.17,-5.6,3.1,0,WEST,899.02642
2012,1,19,1,30,4.8,47.4,-5.5,3.5,0,WEST,887.048265
2012,1,19,2,30,4.4,49.29,-5.3,3.9,0,WEST,879.9361559
2012,1,19,3,30,4.2,50.24,-5.2,4.2,0,WEST,879.9075401
2012,1,19,4,30,4.2,50.19,-5.3,4.1,0,WEST,894.9361452
2012,1,19,5,30,4.2,49.95,-5.3,4,0,WEST,925.7940634
2012,1,19,6,30,4.4,48.82,-5.4,4,0,WEST,989.4961087
2012,1,19,7,30,5.6,44.28,-5.6,4.5,0,WEST,1105.278828
2012,1,19,8,30,8.3,36.63,-5.7,5.2,62,WEST,1146.975803
2012,1,19,9,30,11.9,29.71,-5.3,5.2,210,WEST,1095.992122
2012,1,19,10,30,16.1,24.21,-4.4,5.3,398,WEST,1039.395519
2012,1,19,11,30,20,18.59,-4.6,5.7,598,WEST,993.9577146
2012,1,19,12,30,22.6,16.02,-4.5,5.8,660,WEST,949.4817691
2012,1,19,13,30,23.9,15.59,-3.8,5.7,659,WEST,919.1988681
2012,1,19,14,30,24.2,16.11,-3.1,5.5,593,WEST,905.5305661
2012,1,19,15,30,23.3,17.7,-2.6,4.4,463,WEST,898.9026647
2012,1,19,16,30,19.8,25.73,-0.4,2.7,288,WEST,894.5440566
2012,1,19,17,30,16,37.34,1.4,2,94,WEST,898.3379586
2012,1,19,18,30,14.6,38.25,0.5,2.1,0,WEST,917.1979188
2012,1,19,19,30,13.9,38.9,0.1,2.3,0,WEST,974.9684282
2012,1,19,20,30,13.2,39.27,-0.4,2.6,0,WEST,973.0814017
2012,1,19,21,30,12.2,40.22,-0.9,2.9,0,WEST,946.0393115
2012,1,19,22,30,10.8,41.56,-1.8,2.9,0,WEST,917.8066697
2012,1,19,23,30,9.7,42.26,-2.5,3,0,WEST,869.5474875
2012,1,20,0,30,8.9,43.02,-3,3.2,0,WEST,815.75414
2012,1,20,1,30,8.3,44.2,-3.2,3.5,0,WEST,777.3271532
2012,1,20,2,30,7.6,46.23,-3.2,3.5,0,WEST,767.7429957
2012,1,20,3,30,6.9,49.07,-3.1,3.4,0,WEST,770.298996
2012,1,20,4,30,6.5,50.74,-3,3.4,0,WEST,785.0687231
2012,1,20,5,30,5.9,52.21,-3.2,3.2,0,WEST,814.4718886
2012,1,20,6,30,5.4,52.28,-3.6,3,0,WEST,877.2507867
2012,1,20,7,30,6.4,46.67,-4.2,3.8,0,WEST,988.6872468
2012,1,20,8,30,9.3,37.3,-4.6,4.9,108,WEST,1038.578369
2012,1,20,9,30,12.8,29.79,-4.5,5.1,309,WEST,1003.498083
2012,1,20,10,30,17.1,23.35,-4,5.6,487,WEST,970.0061837
2012,1,20,11,30,21.1,17.21,-4.8,6.8,623,WEST,943.3618414
2012,1,20,12,30,23.8,13.4,-5.9,7.6,691,WEST,919.3406804
2012,1,20,13,30,25.2,11.14,-7.2,7.6,690,WEST,910.6850698
2012,1,20,14,30,25.6,10.31,-7.9,7.1,620,WEST,909.3717678
2012,1,20,15,30,24.8,10.39,-8.4,6,493,WEST,911.9051012
2012,1,20,16,30,21.2,13.69,-7.7,4.2,311,WEST,916.1730996
2012,1,20,17,30,16.7,21.37,-5.5,3.1,106,WEST,917.272428
2012,1,20,18,30,14.1,23.39,-6.5,3.1,0,WEST,907.4839119
2012,1,20,19,30,12.8,23.93,-7.3,3.1,0,WEST,945.4897754
2012,1,20,20,30,11.4,25.72,-7.6,2.9,0,WEST,941.970451
2012,1,20,21,30,10,28.85,-7.3,2.6,0,WEST,920.5306947
2012,1,20,22,30,8.7,32.99,-6.7,2.5,0,WEST,892.3743865
2012,1,20,23,30,7.4,38.86,-5.7,3,0,WEST,855.9284584
2012,1,21,0,30,5.9,48.22,-4.2,3.8,0,WEST,817.32608
2012,1,21,1,30,4.3,60.53,-2.7,4.1,0,WEST,783.1969294
2012,1,21,2,30,3.1,69.17,-2,4,0,WEST,771.5511469
2012,1,21,3,30,2.3,71.45,-2.3,3.6,0,WEST,775.1557157
2012,1,21,4,30,1.5,72.52,-2.9,3,0,WEST,788.3965981
2012,1,21,5,30,0.8,73.5,-3.4,2.4,0,WEST,812.3046985
2012,1,21,6,30,0,75.9,-3.7,1.8,0,WEST,861.4988985
2012,1,21,7,30,0.4,72.47,-4,1.9,0,WEST,930.9813821
2012,1,21,8,30,2.3,61.84,-4.3,2.1,76,WEST,1005.114068
2012,1,21,9,30,4.6,52.37,-4.3,1.3,306,WEST,1052.019488
2012,1,21,10,30,7.4,44.71,-3.9,0.9,485,WEST,1065.633358
2012,1,21,11,30,10.5,38.28,-3.1,1.6,620,WEST,1060.29942
2012,1,21,12,30,13.2,33.6,-2.5,2.6,688,WEST,1029.656086
2012,1,21,13,30,15.5,29.67,-2.2,3.5,688,WEST,997.5257005
2012,1,21,14,30,16.8,27.07,-2.3,4,619,WEST,957.755386
2012,1,21,15,30,17.1,25.83,-2.7,4.1,483,WEST,916.6138821
2012,1,21,16,30,14.8,29.83,-2.7,2.8,304,WEST,885.1019321
2012,1,21,17,30,11.1,44.42,-0.6,1.9,87,WEST,884.1275033
2012,1,21,18,30,9.6,45.26,-1.7,2.4,0,WEST,902.7616166
2012,1,21,19,30,9.8,43.21,-2.1,3.5,0,WEST,970.2849082
2012,1,21,20,30,9.8,41.6,-2.6,4.1,0,WEST,987.6921688
2012,1,21,21,30,9.2,40.81,-3.4,4.3,0,WEST,981.7016779
2012,1,21,22,30,8.4,41.15,-4.1,4.6,0,WEST,969.837951
2012,1,21,23,30,7.5,43.11,-4.3,4.8,0,WEST,938.1002004
2012,1,22,0,30,6.7,46.13,-4.1,4.9,0,WEST,903.1978
2012,1,22,1,30,6.1,48.99,-3.8,5.2,0,WEST,876.2221455
2012,1,22,2,30,5.9,49.78,-3.8,5.4,0,WEST,862.3899503
2012,1,22,3,30,6.1,47.69,-4.2,5.3,0,WEST,855.3291011
2012,1,22,4,30,7,42.59,-4.9,5.3,0,WEST,853.8008186
2012,1,22,5,30,8,37.33,-5.7,5.5,0,WEST,859.3617309
2012,1,22,6,30,8.4,35.82,-5.9,5.8,0,WEST,867.6017804
2012,1,22,7,30,9.1,36.25,-5.1,6.7,0,WEST,888.9935295
2012,1,22,8,30,11.3,35.37,-3.5,8.2,65,WEST,916.3520741
2012,1,22,9,30,14.2,32.22,-2.2,10,312,WEST,939.292596
2012,1,22,10,30,16.3,23.05,-4.9,11.1,494,WEST,939.8131476
2012,1,22,11,30,17.5,15.71,-8.9,11,634,WEST,919.7228662
2012,1,22,12,30,18.4,12.4,-11.1,10.5,704,WEST,896.2913862
2012,1,22,13,30,19,10.62,-12.6,9.7,704,WEST,889.0451119
2012,1,22,14,30,19.2,9.8,-13.4,8.6,635,WEST,881.6186563
2012,1,22,15,30,18.7,9.96,-13.6,7.2,404,WEST,872.8729352
2012,1,22,16,30,16,12.58,-12.9,4.6,313,WEST,866.550812
2012,1,22,17,30,11.8,22.47,-9,2.6,109,WEST,868.9343133
2012,1,22,18,30,9.2,29.32,-7.8,2.2,0,WEST,887.2703699
2012,1,22,19,30,8.1,31.65,-7.8,2.1,0,WEST,944.5180763
2012,1,22,20,30,7,34.03,-7.8,2,0,WEST,960.8349083
2012,1,22,21,30,6.1,35.66,-8,1.9,0,WEST,945.6652017
2012,1,22,22,30,5.2,37.46,-8.2,1.8,0,WEST,923.743963
2012,1,22,23,30,4.3,39.66,-8.2,1.7,0,WEST,890.8196695
2012,1,23,0,30,3.5,41.85,-8.3,1.6,0,WEST,835.19993
2012,1,23,1,30,2.9,43.98,-8.2,1.4,0,WEST,806.603831
2012,1,23,2,30,2.5,45.74,-8,1.3,0,WEST,796.4790031
2012,1,23,3,30,2.2,46.95,-8,1.2,0,WEST,810.1708242
2012,1,23,4,30,2.1,47.17,-8,1.2,0,WEST,831.8356739
2012,1,23,5,30,2.4,46.84,-7.8,1,0,WEST,872.5723405
2012,1,23,6,30,2.7,46.82,-7.6,0.6,0,WEST,953.0662151
2012,1,23,7,30,3.4,45.25,-7.4,0.4,0,WEST,1099.790171
2012,1,23,8,30,4.9,43.41,-6.5,0.8,71,WEST,1153.453551
2012,1,23,9,30,7.9,34.41,-6.9,1.8,309,WEST,1119.560538
2012,1,23,10,30,11.2,29.85,-5.8,2.6,491,WEST,1087.877612
2012,1,23,11,30,14.1,25.22,-5.5,3.2,623,WEST,1041.22299
2012,1,23,12,30,16.4,20,-6.6,3.7,690,WEST,985.2536824
2012,1,23,13,30,17.7,17.64,-7.2,3.8,690,WEST,946.5393437
2012,1,23,14,30,18.3,16.52,-7.6,3.7,622,WEST,922.7508622
2012,1,23,15,30,18,16.58,-7.8,3,491,WEST,902.3243573
2012,1,23,16,30,15.8,21.92,-5.9,1.8,311,WEST,896.4294281
2012,1,23,17,30,12.5,35.59,-2.3,1.3,108,WEST,906.0784973
2012,1,23,18,30,10,35.32,-4.7,1.6,0,WEST,912.0487277
2012,1,23,19,30,8.7,38.83,-4.6,1.9,0,WEST,984.311961
2012,1,23,20,30,8.1,39.75,-4.8,2.3,0,WEST,1017.338361
2012,1,23,21,30,7.6,40.58,-5,2.7,0,WEST,1009.528584
2012,1,23,22,30,7,41.57,-5.2,3.2,0,WEST,990.4112301
2012,1,23,23,30,6.4,43.4,-5.2,3.7,0,WEST,938.7369341
2012,1,24,0,30,5.8,48.89,-4.1,3.8,0,WEST,885.67845
2012,1,24,1,30,5.2,58.42,-2.3,3.5,0,WEST,854.8519728
2012,1,24,2,30,4.9,67.19,-0.7,3.2,0,WEST,845.7500848
2012,1,24,3,30,4.8,73.37,0.4,2.8,0,WEST,846.1780029
2012,1,24,4,30,4.7,78.27,1.2,2.4,0,WEST,856.8772863
2012,1,24,5,30,4.6,82.61,1.9,2.1,0,WEST,878.4589934
2012,1,24,6,30,4.6,86.14,2.5,1.9,0,WEST,939.8395793
2012,1,24,7,30,5.2,85.77,3,2.3,0,WEST,1045.000885
2012,1,24,8,30,6.6,80.47,3.5,3.1,60,WEST,1081.773374
2012,1,24,9,30,8.4,73.65,4,3.7,240,WEST,1054.644178
2012,1,24,10,30,10.7,68.69,5.2,4.6,375,WEST,1039.01394
2012,1,24,11,30,12.7,70.47,7.5,5.5,366,WEST,1023.347947
2012,1,24,12,30,14.1,71.39,9,5.8,522,WEST,1004.292861
2012,1,24,13,30,15.1,69.87,9.6,5.7,477,WEST,981.3334184
2012,1,24,14,30,15.7,66.17,9.4,5.1,401,WEST,958.102199
2012,1,24,15,30,15.4,62.8,8.3,3.6,221,WEST,950.9446973
2012,1,24,16,30,13.8,66.27,7.6,2,189,WEST,951.0532768
2012,1,24,17,30,11.9,70.6,6.7,1.5,52,WEST,971.7049555
2012,1,24,18,30,10.9,69.51,5.5,1.4,0,WEST,1003.980045
2012,1,24,19,30,10.1,68.11,4.5,1.4,0,WEST,1041.958595
2012,1,24,20,30,9.4,66.62,3.5,1.4,0,WEST,1033.977077
2012,1,24,21,30,8.9,65.8,2.8,1.4,0,WEST,1006.731104
2012,1,24,22,30,7.8,71.71,3,1.5,0,WEST,971.4538365
2012,1,24,23,30,6.7,82.34,3.9,1.5,0,WEST,918.2728504
2012,1,25,0,30,6.8,90.92,5.4,2.3,0,WEST,854.90235
2012,1,25,1,30,7.4,96.33,6.9,3.9,0,WEST,816.9095951
2012,1,25,2,30,7.4,98.88,7.2,5,0,WEST,800.9810509
2012,1,25,3,30,7.1,98.21,6.8,5.1,0,WEST,798.5608616
2012,1,25,4,30,6.8,95.29,6.1,5.1,0,WEST,808.8474093
2012,1,25,5,30,6.5,93.15,5.5,5.4,0,WEST,831.9366816
2012,1,25,6,30,5.9,92.95,4.8,5.4,0,WEST,894.0866066
2012,1,25,7,30,5.4,88.13,3.6,5.3,0,WEST,1002.529251
2012,1,25,8,30,5.4,79.41,2.1,5.3,34,WEST,1060.458167
2012,1,25,9,30,5.1,76.35,1.3,4.8,5,WEST,1052.954861
2012,1,25,10,30,5,78.02,1.5,4.7,8,WEST,1054.399909
2012,1,25,11,30,5.2,77.66,1.6,5,190,WEST,1057.481474
2012,1,25,12,30,5.6,76.07,1.7,5.2,115,WEST,1060.359675
2012,1,25,13,30,6.1,74.64,1.9,5,42,WEST,1058.852675
2012,1,25,14,30,6.6,73.87,2.3,4.7,29,WEST,1059.227089
2012,1,25,15,30,6.9,74.48,2.7,4.2,108,WEST,1062.94358
2012,1,25,16,30,6.8,77.44,3.1,3.2,105,WEST,1072.784013
2012,1,25,17,30,6.2,83.71,3.6,2,17,WEST,1100.15679
2012,1,25,18,30,5.5,86.97,3.5,1.3,0,WEST,1129.127948
2012,1,25,19,30,5.5,83.68,3,1,0,WEST,1186.13404
2012,1,25,20,30,5.8,79.21,2.5,0.6,0,WEST,1188.327853
2012,1,25,21,30,5.3,80.23,2.2,0.8,0,WEST,1176.132532
2012,1,25,22,30,4.4,85.07,2.1,1.4,0,WEST,1130.498253
2012,1,25,23,30,3.6,90.06,2.1,2.1,0,WEST,1056.211083
2012,1,26,0,30,2.7,94.46,1.9,2.7,0,WEST,986.54152
2012,1,26,1,30,2,93.83,1.1,2.9,0,WEST,947.1907665
2012,1,26,2,30,1.6,85.93,-0.5,3,0,WEST,933.7210497
2012,1,26,3,30,1.4,75.59,-2.4,3,0,WEST,929.9199681
2012,1,26,4,30,1.2,69.51,-3.8,2.9,0,WEST,939.4318383
2012,1,26,5,30,0.9,67.56,-4.4,2.9,0,WEST,967.5620716
2012,1,26,6,30,0.5,67.78,-4.8,3,0,WEST,1037.237902
2012,1,26,7,30,1.4,62.92,-4.9,3.7,0,WEST,1159.564874
2012,1,26,8,30,4,53.75,-4.5,4.2,114,WEST,1203.527429
2012,1,26,9,30,7.8,43.33,-3.9,3.8,316,WEST,1156.28775
2012,1,26,10,30,12.6,33.93,-2.9,4.4,497,WEST,1106.026676
2012,1,26,11,30,16.3,26.96,-2.8,5.6,626,WEST,1056.994391
2012,1,26,12,30,17.8,25.16,-2.4,5.7,695,WEST,1011.211956
2012,1,26,13,30,18.6,24.03,-2.4,5.2,696,WEST,979.5563893
2012,1,26,14,30,18.9,23.13,-2.6,4.5,629,WEST,947.957222
2012,1,26,15,30,18.3,23.4,-3,3.2,500,WEST,924.922992
2012,1,26,16,30,16.1,29.52,-1.7,1.7,321,WEST,914.6008255
2012,1,26,17,30,13.7,41.84,1,1,119,WEST,917.5277426
2012,1,26,18,30,12.5,35.53,-2.4,0.8,0,WEST,932.6814174
2012,1,26,19,30,11.1,38.19,-2.6,0.9,0,WEST,1012.527068
2012,1,26,20,30,9.2,43.38,-2.6,1.2,0,WEST,1057.567947
2012,1,26,21,30,7.6,48.94,-2.5,1.4,0,WEST,1064.391442
2012,1,26,22,30,6.5,52.67,-2.5,1.6,0,WEST,1042.387114
2012,1,26,23,30,5.7,55.48,-2.5,1.8,0,WEST,986.4457487
2012,1,27,0,30,5.2,57.44,-2.5,2,0,WEST,935.05407
2012,1,27,1,30,4.9,58.75,-2.5,2.4,0,WEST,915.2072403
2012,1,27,2,30,4.7,59.65,-2.5,2.9,0,WEST,917.9258639
2012,1,27,3,30,4.4,60.94,-2.5,3.4,0,WEST,930.8072493
2012,1,27,4,30,4,62.62,-2.5,3.8,0,WEST,950.3976923
2012,1,27,5,30,3.7,63.59,-2.6,4.1,0,WEST,981.1419615
2012,1,27,6,30,3.3,64.68,-2.7,4.1,0,WEST,1052.004721
2012,1,27,7,30,4.2,59.96,-2.9,4.4,0,WEST,1176.931524
2012,1,27,8,30,6.8,50.1,-2.9,4.7,113,WEST,1221.895249
2012,1,27,9,30,10.5,39.51,-2.7,4.8,316,WEST,1160.76576
2012,1,27,10,30,14.5,29.7,-3,5.2,494,WEST,1099.673344
2012,1,27,11,30,17.9,23.4,-3.3,5.4,623,WEST,1054.461477
2012,1,27,12,30,20.8,19.67,-3.2,5.6,691,WEST,1005.112138
2012,1,27,13,30,22.5,18.16,-2.9,5.6,692,WEST,968.8956749
2012,1,27,14,30,23,18.36,-2.3,5.3,623,WEST,933.5431666
2012,1,27,15,30,22.4,19.81,-1.8,4.3,496,WEST,905.8717418
2012,1,27,16,30,19.3,27.65,0.2,2.7,319,WEST,899.3601185
2012,1,27,17,30,15.1,42.76,2.5,2,119,WEST,892.021165
2012,1,27,18,30,13.4,43.34,1.2,3.4,0,WEST,885.8249512
2012,1,27,19,30,12.5,45.04,0.9,6.3,0,WEST,945.608359
2012,1,27,20,30,10.6,50.32,0.7,7.3,0,WEST,967.4651815
2012,1,27,21,30,8.9,51.88,-0.5,6.5,0,WEST,962.4448146
2012,1,27,22,30,7.8,48.73,-2.3,6,0,WEST,959.1716893
2012,1,27,23,30,7,46.55,-3.7,5.7,0,WEST,930.1737735
2012,1,28,0,30,6.4,46.01,-4.4,5.4,0,WEST,901.79236
2012,1,28,1,30,5.8,46.16,-4.9,5.2,0,WEST,874.0693447
2012,1,28,2,30,5.1,46.9,-5.3,5.1,0,WEST,864.5140042
2012,1,28,3,30,4.5,47.36,-5.7,5.2,0,WEST,868.0265123
2012,1,28,4,30,3.9,48.46,-6,5.6,0,WEST,881.5661298
2012,1,28,5,30,3.3,49.21,-6.4,5.7,0,WEST,899.7561941
2012,1,28,6,30,2.7,50.65,-6.5,5.3,0,WEST,938.2962086
2012,1,28,7,30,2.7,49.65,-6.8,5.1,0,WEST,997.5442462
2012,1,28,8,30,3.5,44.42,-7.5,5.3,74,WEST,1061.409979
2012,1,28,9,30,4.8,35.31,-9.3,5.3,259,WEST,1092.067293
2012,1,28,10,30,6.4,28.5,-10.6,4.8,410,WEST,1104.068986
2012,1,28,11,30,7.9,24.77,-11.1,3.9,535,WEST,1092.168199
2012,1,28,12,30,9,23.08,-11,3.1,559,WEST,1055.738846
2012,1,28,13,30,9.6,22.67,-10.7,2.3,608,WEST,1017.538153
2012,1,28,14,30,9.7,23.18,-10.4,1.8,497,WEST,991.0776303
2012,1,28,15,30,9.5,24.42,-9.9,1.7,487,WEST,952.7399934
2012,1,28,16,30,8.6,26.94,-9.4,1.3,235,WEST,935.3103261
2012,1,28,17,30,6.9,43.14,-4.8,1.1,6,WEST,939.9399311
2012,1,28,18,30,5.1,46.48,-5.4,1.3,0,WEST,963.4035032
2012,1,28,19,30,3.8,47.42,-6.4,1.4,0,WEST,1044.295051
2012,1,28,20,30,2.8,49.21,-6.8,1.5,0,WEST,1071.228789
2012,1,28,21,30,2.1,50.7,-7.1,1.6,0,WEST,1078.812687
2012,1,28,22,30,1.3,53.13,-7.2,1.5,0,WEST,1072.007289
2012,1,28,23,30,0.7,55.41,-7.2,1.5,0,WEST,1045.958985
2012,1,29,0,30,0.1,57.69,-7.3,1.4,0,WEST,1014.72325
2012,1,29,1,30,-0.3,59.01,-7.3,1.5,0,WEST,1000.822272
2012,1,29,2,30,-0.7,60.62,-7.4,1.5,0,WEST,999.2320452
2012,1,29,3,30,-1.1,62.85,-7.3,1.5,0,WEST,1006.581008
2012,1,29,4,30,-1.4,65.48,-7,1.6,0,WEST,1020.692209
2012,1,29,5,30,-1.6,68.12,-6.7,1.6,0,WEST,1039.048517
2012,1,29,6,30,-1.8,70.79,-6.4,1.6,0,WEST,1074.259367
2012,1,29,7,30,-0.1,63.97,-6.1,2.1,0,WEST,1124.621355
2012,1,29,8,30,3.1,53.27,-5.5,2.7,119,WEST,1181.864163
2012,1,29,9,30,6.6,43.65,-4.9,3.2,325,WEST,1187.147173
2012,1,29,10,30,10.4,34.35,-4.7,3.7,508,WEST,1135.244927
2012,1,29,11,30,13.2,29.4,-4.3,3.9,641,WEST,1069.968197
2012,1,29,12,30,15,27.45,-3.6,4.1,711,WEST,1007.367193
2012,1,29,13,30,16.3,26.38,-3.1,4.2,713,WEST,969.3866994
2012,1,29,14,30,17,26.04,-2.6,4,646,WEST,931.3923988
2012,1,29,15,30,16.8,26.9,-2.4,3.6,515,WEST,901.4478318
2012,1,29,16,30,14.5,32.19,-1.9,2.4,334,WEST,889.26262
2012,1,29,17,30,10.7,49.89,0.7,1.5,129,WEST,889.5134739
2012,1,29,18,30,8.4,53.07,-0.6,1.7,0,WEST,913.9955715
2012,1,29,19,30,7.6,55.82,-0.7,2.2,0,WEST,986.9034428
2012,1,29,20,30,7,58.93,-0.5,3.1,0,WEST,1028.114106
2012,1,29,21,30,6.3,63.21,-0.2,3.9,0,WEST,1026.332108
2012,1,29,22,30,5.5,68.12,0.1,4.2,0,WEST,1005.426637
2012,1,29,23,30,4.7,73.06,0.3,4.2,0,WEST,959.3776429
2012,1,30,0,30,4,77.54,0.4,4.2,0,WEST,908.25911
2012,1,30,1,30,3.4,81.89,0.6,4.1,0,WEST,885.7489737
2012,1,30,2,30,2.9,86.26,0.8,3.8,0,WEST,880.681233
2012,1,30,3,30,2.3,92.16,1.2,3.4,0,WEST,886.3896173
2012,1,30,4,30,1.7,98.7,1.5,3.1,0,WEST,900.9390437
2012,1,30,5,30,1.4,100,1.4,3,0,WEST,929.6378868
2012,1,30,6,30,1.5,100,1.5,3.5,0,WEST,999.2037746
2012,1,30,7,30,2.4,95.11,1.7,4.2,0,WEST,1115.620743
2012,1,30,8,30,4.7,80.55,1.6,4.4,118,WEST,1152.662826
2012,1,30,9,30,8.4,62.08,1.6,4.6,323,WEST,1112.678199
2012,1,30,10,30,12.6,46.06,1.3,5.1,504,WEST,1086.37876
2012,1,30,11,30,16.2,36.31,1.2,5.6,637,WEST,1049.590748
2012,1,30,12,30,18.6,31.09,1.2,5.9,704,WEST,1013.978833
2012,1,30,13,30,19.8,29.99,1.7,5.9,705,WEST,979.5193207
2012,1,30,14,30,20.3,30.57,2.4,5.8,635,WEST,964.4455271
